url_path,views_total,views_unique
/idaholab/macaw,2,2
/idaholab/macaw/tree/devel/examples,2,1
/idaholab/macaw/blob/devel/doc/moosedocs.py,1,1
/idaholab/macaw/blob/devel/examples/beavrs_assembly/run_assembly_3d.i,1,1
/idaholab/macaw/blob/devel/examples/beavrs_assembly/run_macaw.py,1,1
/idaholab/macaw/blob/devel/examples/infinite_medium/run_macaw.py,1,1
/idaholab/macaw/blob/devel/examples/infinite_medium/run_openmc_csg.py,1,1
/idaholab/macaw/blob/devel/run_tests,1,1
/idaholab/macaw/tree/devel,1,1
/idaholab/macaw/tree/devel/doc,1,1
