url_path,views_total,views_unique
/idaholab/repository-statistics,4,4
/idaholab/repository-statistics/tree/main/idaholab/TMAP8,3,2
/idaholab/repository-statistics/tree/main/idaholab,2,2
/idaholab/repository-statistics/blob/298e76115e368a4dd42d42807e6fe6259bd6a8cc/idaholab/HYBRID/ghrs-data/snapshots/2025-01-06_101653_top_referrers_snapshot.csv,2,1
/idaholab/repository-statistics/blob/b6a8e3c559f292aa08b87d9e9a6b715debd2dbb7/idaholab/HYBRID/ghrs-data/snapshots/2025-01-11_015637_top_referrers_snapshot.csv,2,1
/idaholab/repository-statistics/blob/0e61b046af8218eb728f020526f93c450e34614c/idaholab/HYBRID/ghrs-data/snapshots/2025-01-15_111831_top_referrers_snapshot.csv,1,1
/idaholab/repository-statistics/blob/157813526fbabcf178e2ed6046dbd96118334b1a/idaholab/HYBRID/ghrs-data/snapshots/2025-01-04_230148_top_referrers_snapshot.csv,1,1
/idaholab/repository-statistics/blob/157813526fbabcf178e2ed6046dbd96118334b1a/idaholab/HYBRID/ghrs-data/snapshots/2025-01-06_101653_top_referrers_snapshot.csv,1,1
/idaholab/repository-statistics/blob/157813526fbabcf178e2ed6046dbd96118334b1a/idaholab/HYBRID/ghrs-data/snapshots/2025-01-09_113012_top_referrers_snapshot.csv,1,1
/idaholab/repository-statistics/blob/157813526fbabcf178e2ed6046dbd96118334b1a/idaholab/HYBRID/ghrs-data/snapshots/2025-01-11_015637_top_referrers_snapshot.csv,1,1
